Title,Location,Company,Salary,Description
Sr Data Engineer - Graph Database,"New York, NY 10162 (Upper East Side area)","Jefferies & Company, Inc.",None,"Description

CRM & Analytics Team Overview
The CRM & Analytics team is a highly strategic and cross-functional team responsible for leading the firm’s global digitalization effort. This initiative, spanning all client-facing business units and corporate functions, will drive innovation and strategic change through technology, data science, and deep analytics. The team partners with key business leaders and industry experts to build transformational technology to drive revenue, maximize efficiency, and optimize the allocation of resources. The CRM & Analytics team is at the forefront of Jefferies’ cloud initiative, leveraging best-in-class cloud-based technologies to replace legacy on-premises solutions to provide intelligent trend insights, actionable opportunities, decision support, and transparency into all client and business-related activities.


Graph ML Data Engineer
The CRM & Analytics Team at Jefferies is looking for a Graph ML Data Engineer to join the graph team. This role is for an experienced data engineer familiar with working in a machine learning environment. This role reports to the head of knowledge engineering.
Over the past three years, our team has developed a large-scale knowledge graph powering several applications in the firm. As the graph was growing, we have partially switched to distributed processing of the many datasets that feeds it. We are now looking to 1) improve our graph processing jobs to improve their speed and setting best engineering practices and 2) make use of the richness of the graph to provide business insights using exploratory and predictive techniques.

Qualifications

You are:
an accomplished software engineer able to ensure best practices in a collaborative environment
an accomplished data engineer able to work with large scale datasets requiring distributed processing
familiar with working with various types of data and have a problem-solving mindset
knowledgeable about machine learning and have experience with data engineering in a ML context
comfortable working in a large global team

Ideally you also:
Have experience with machine learning over knowledge graphs
Have experience with visualization and exploration of large graphs
Have experience with NLP, especially entity linking

Technologies: Databases
Spark
Graph Databases
Java, Python
RDF, SPARQL

Primary Location: US-New York
Job: Information Technology
Organization: Corporate
Schedule: Full-time
Employee Status: Regular
Job Level: Non-Management
Job Posting: May 4, 2020, 10:41:15 AM"
Data Analyst,"New York, NY 10003 (Flatiron District area)",Capgemini,None,"About Capgemini:
A global leader in consulting, technology services and digital transformation, Capgemini is at the forefront of innovation to address the entire breadth of clients’ opportunities in the evolving world of cloud, digital and platforms. Building on its strong 50-year heritage and deep industry-specific expertise, Capgemini enables organizations to realize their business ambitions through an array of services from strategy to operations. Capgemini is driven by the conviction that the business value of technology comes from and through people. It is a multicultural company of over 200,000 team members in more than 40 countries. The Group reported 2018 global revenues of EUR 13.2 billion (about $15.6 billion USD at 2018 average rate).
Visit us at www.capgemini.com. People matter, results count.
Job Description:
Job Title: Data Analyst
Job Location: Chicago/New York (Must be open to Relocation)

Job Function:

You will be working with Capgemini’s Banking and Insurance clients for developing, testing and maintaining business applications after initial 4-week training program.
During the training program, you will be trained to enhance your relevant programming, delivery and consultative skills to be successful in your role.
During your tenure, you’ll be working on our client projects in financial services industry on challenging projects that have the potential to change the way we trade.
You’ll work closely with a mentor who will provide guidance, growth opportunities, and genuine feedback.
We provide an ideal opportunity for bright engineering-savvy minds to put their talents to the test in real-world applications.

Qualifications:

Bachelor’s degree in Engineering, Computer Science, Information Systems, Data Science or related field
Good customer facing and business communication skills
Knowledge of SQL, Unix, SAS, R, Hive, Python, Scala, Spark in a big data environment to build, test, evaluate, and maintain robust data analysis and models (experience with machine learning tools, and /or Open Source tools such as R and Python required)
Exposure to implementing statistical models
Conduct data analysis and predictive analysis to meet client needs
Reverse-engineer implemented solutions to understand the client problem and resolve client challenges
Identifying innovative ideas and proof of concepts to deliver against the existing and future needs of our customers
Implement new, highly scalable platform components and tools leveraging machine learning and deep learning models to analyze real-world problems
Responsible for data analysis and modeling to generate business insights
Utilize historical trends and predictive models to forecast outcomes
Drill down into the data to find root causes of trends and understands such trends
Draw conclusions by making recommendations for developing or modifying analysis strategies with little or no supervision
Generate ad-hoc reports and continue enhancing standard reports
Strong team player with organizational and interpersonal skills
Aptitude for analytical concepts and great attitude & work ethic
Ability to work with leadership and clients
US Citizen or Permanent Resident
What we offer:
Your career matters to you and is important to us too. Because your goals and needs are constantly evolving, we offer visibility, leeway and support to help you grow and progress in your career. This approach builds notably on our comprehensive competency framework, our personal development, training and career management programs, and our University innovative and business-focused learning curriculums.
We promote a culture of diversity. We believe working with talented individuals from different backgrounds and points of view is a strategic advantage and an ongoing opportunity. Diversity enriches our creative solutions and adds value for our clients.
With the digital tech sector growing at a rapid pace and women significantly underrepresented in the industry, we are determined to inspire and recruit more women into technology and build diverse teams that reflect the clients we serve.
Our Shared values have been at the heart of the group since our formation. They are honesty, boldness, trust, freedom, team spirit, modesty and fun. These values influence the way we meet client needs while respecting the regulatory requirements of each country in which we operate, and the way we promote ethically sound practices within Capgemini and in our partnerships.
Capgemini is committed to building a workforce of employees with diverse backgrounds and work experiences. We strongly encourage women, veterans and active military service personnel to apply.


Disclaimer:

Capgemini is an Equal Opportunity Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, national origin, gender identity/expression, age, religion, disability, sexual orientation, genetics, veteran status, marital status or any other characteristic protected by law.
This is a general description of the Duties, Responsibilities and Qualifications required for this position. Physical, mental, sensory or environmental demands may be referenced in an attempt to communicate the manner in which this position traditionally is performed. Whenever necessary to provide individuals with disabilities an equal employment opportunity, Capgemini will consider reasonable accommodations that might involve varying job requirements and/or changing the way this job is performed, provided that such accommodations do not pose an undue hardship.
Click the following link for more information on your rights as an Applicant - http://www.capgemini.com/resources/equal-employment-opportunity-is-the-law
Applicants for employment in the US must have valid work authorization that does not now and/or will not in the future require sponsorship of a visa for employment authorization in the US by Capgemini."
Senior Data Engineer (Platforms and Databases),"New York, NY 10005 (Financial District area)",Ocrolus,None,"Who We Are:
Ocrolus is a fintech infrastructure company that transforms documents into actionable data. Powered by Artificial Intelligence and a unique human-in-the-loop data validation process, Ocrolus plugs directly into customer workflows via API, eliminating the need for manual data work. The solution includes built-in fraud detection and analytics, enabling customers to make smarter and faster business decisions with unprecedented precision.

Use-cases include loan underwriting, account openings, invoice processing, and other document-intensive processes. Ocrolus has raised over $30 million in venture capital, backed by Oak HC/FT, FinTech Collective, Bullpen Capital, and QED Investors, among others.

Data at Ocrolus:
Ocrolus is a fast growing company with many emerging data needs. We are establishing new platforms and capabilities for users both inside and outside the company. We are building to support a wide variety of use cases with a high degree of engineering rigor as well as product agility. We value engineering excellence, automation and testing and believe doing these things well will create more long term value than simply shipping new features fast.

We are seeking a candidate with proven experience building data intensive systems to join our Data Team as a platform centric engineer and technical leader.
Responsibilities
Build our data platforms and orchestration tools, and help ensure delivery of early use cases for the platform
Partner with our SRE team to ensure the data platform is consistently healthy and that its operational burdens are eliminated or minimized
Partner with Product Engineering and Machine Learning teams to create new features, models, and products
Partner with Compliance Officers and Security Engineers to ensure the data platform is secure and compliant with a range of security standards
Mentor Data Engineers (and Data Scientists) in learning how to write high quality computer code
Requirements
5+ years building software using python, scala, java, c++, etc
Fluent in SQL or database query languagesKnowledge of Continuous Delivery principles, automation, and testing practices
Comfortable delivering tech in cloud environments such as AWS
Interest in database internals and distributed systems: We will use Postgres, Kafka, Spark, Hudi, Elastic, Terraform and other open source tools to compose our platform.
Nice To Have
Experience thoughtfully implementing security standards such as PCI or SOC
Analytics or Machine Learning experience

We’re a young and rapidly growing FinTech company - if you have ever wanted to jump on a rocket ship as it’s taking off, now is your chance!"
"SENIOR PRINCIPAL, DATA SCIENCE","New York, NY 10038 (Financial District area)",Tellic LLC,None,"REQUIREMENTS
MS or PhD in a quantitative, mathematics or technical field (Math, Physics, CS, Statistics, Engineering, Computational Biology, Ops Research.)
7-10 yrs experience in data science/modeling/advanced machine learning/predictive modeling
Strong desire to be in a startup environment; desire to work on the cutting edge of methods and applications
Able to function as a thought leader, mentor more junior team members and act as a company leader
Comfortable collaborating with cross functional teams and external industry partners in order to drive development and build scalable solutions
Understand complex business challenges, design scientific solutions, manipulate large data sets using machine learning or statistical modeling techniques and synthesize insights
Strong written/verbal communication and interpersonal skills; able to interact easily with business leaders
Able to ‘translate’ complex technical subjects for a less-technical audience
Able to rapidly prototype products and services
Pharma experience required
Experience with a variety of project types and different modeling approaches a plus
TECHNICAL SKILLS REQUIRED
Hands-on professional experience with at least 2 of the following techniques: Bayesian networks, natural language processing, neural networks, data clustering, and segmentation
Functionally proficient working with both structured and unstructured data
Programming languages: Python experience required, R experience a plus
Proficient with data visualizations and using data to tell interesting business stories
Strong research design and coding skills
Cloud experience required (GCP a plus)
Hands-on experience supporting Big Data technologies (e.g., Hadoop, Spark)
PERSONAL CHARACTERISTICS
High energy; continuous desire to learn/grow; intellectual curiosity
Relentless problem solver, willing to do whatever it takes
Self-sufficient, resourceful, able to work independently
Not afraid to make mistakes; willing to find creative solutions to difficult problems
Open-minded, hypothesis led, data-driven mindset
Willing to take on anything and try to break the mold
WHAT TELLIC OFFERS
Once in a lifetime opportunity to transform an entire industry with data science, artificial intelligence and analytics
Opportunity to get in early at a self-funded, profitable startup with massive growth potential
Very competitive compensation package including base salary, bonus, and equity plan
Fun, inclusive culture that celebrates diversity and respects individuals and their contributions
Competitive medical/dental/vision coverage
3 weeks of paid vacation + 15 holidays
Discounted corporate gym membership
Convenient NYC location
Applicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future.
Interested candidates, please send your resume to careers@tellic.com"
Big Data Engineer,"New York, NY",Amazon.com Services LLC,None,"Bachelor’s degree or higher in an analytical area such as Computer Science, Physics, Mathematics, Statistics, Engineering or similar.
5+ years relevant professional experience in Data Engineering and Business Intelligence
3+ years in with Advanced SQL (analytical functions), ETL, DataWarehousing.
Advanced data analysis skills – e.g. pivot table.
Strong knowledge of data warehousing concepts, including data warehouse technical architectures, infrastructure components, ETL/ ELT and reporting/analytic tools and environments, data structures, data modeling and performance tuning.
Ability to effectively communicate with both business and technical teams.

Impact
Ever wondered how Amazon offers the Earth's biggest selection and still manages to offer lower prices every day to our customers? Our retail business teams work with a massive array of vendors and business financial performance metrics to expand selection and drive costs lower. Given the rapid growth of our business, this requires our category leaders, financial analysts, site merchandisers and vendor managers to quickly analyze vendors, categories and brands, diving deep into data showing business efficiency down to the unit sale level. The technology that enables this has huge visibility and impact and is critical to Amazon's continued profitability and growth.

Innovation
We're working on the future. If you are seeking an environment where you can drive innovation. If you want to apply state-of-the-art software technologies to solve real world problems. If you want the satisfaction of providing visible benefit to end-users in an iterative fast paced environment, this is your opportunity. The responsibilities of this role will be key in paving the future of Amazon Retail and transforming how we do business.

Opportunity
You will be part of a team of creative, top-notch software developers to work hard, have fun, and make history. Software engineers at Amazon are more than just order takers; they see a problem and leverage innovative technology to address it. You will be working with very large data sets, well beyond the scalability limits of conventional relational databases. We're looking for people who innovate, love solving hard problems, and never take ""no"" for an answer.
Our team is within Retail Financial Intelligence Systems and develops sophisticated tools for the Amazon Retail businesses, supporting deep dive analysis, vendor negotiations and business planning towards enhancement at the bottom line. We also provide financial and operational reports to Amazon retail vendors worldwide.
To learn more about Financial Intelligence Systems, visit our page at http://bit.ly/AmazonFIS

Experience on working with Big Data
Knowledge and experience on working with Hive and the Hadoop ecosystem
Knowledge of Map Reduce, Spark and Presto"
Data Scientist Technical Lead,"New York, NY (Chelsea area)",Google,None,"Note: By applying to this position your application is automatically submitted to the following locations: New York, NY, USA; Mountain View, CA, USA; Seattle, WA, USA
Minimum qualifications:
Master's degree in a quantitative discipline (e.g., Statistics, Bioinformatics, Economics) or equivalent practical experience.
10 years of experience in data analysis or related field as a Statistician, Data Scientist, Computational Biologist, or bioinformatician.
5 years of experience in people management or leadership.
Experience with statistical software (e.g., R, Python, MATLAB, pandas) and database languages.

Preferred qualifications:
Doctorate's degree in a quantitative discipline (e.g., Statistics, Operations Research, Bioinformatics, Economics, Computational Biology, Computer Science, Mathematics, Physics, Electrical Engineering, Industrial Engineering).
12 years of tech industry work experience as a statistician, bioinformatician, or data scientist. Experience in statistical data analysis, such as linear models, multivariate analysis, stochastic models, and sampling methods.
8 years of leadership experience, including people management.
Applied experience with machine learning on large datasets.
Experience articulating business questions and using mathematical techniques to arrive at an answer using available data.
Ability to select the right statistical tools given a data analysis problem.
About the job
At Google, data drives all of our decision-making. Data Scientists work all across the organization to help shape Google's business and technical strategies by processing, analyzing and interpreting huge data sets. Using analytical excellence and statistical methods, you mine through data to identify opportunities for Google and our clients to operate more efficiently, from enhancing advertising efficacy to network infrastructure optimization to studying user behavior. As a Technical Lead, you do more than just crunch the numbers. You work with Engineers, Product Managers, Sales Associates and Marketing teams to adjust Google's practices according to your findings. Identifying the problem is only half the job; you also figure out the solution.

With your leadership and professional expertise, you manage a team of analysts, plan project goals and lead the overall strategy for your group. You are a recognized authority in your functional area and develop, organize and launch projects that span engineering and analysis.
Responsibilities
Work with large datasets and solve difficult analysis problems, applying advanced analytical methods. Conduct end-to-end analyses, including data gathering and requirements specification, processing, analysis, ongoing deliverables, and presentations.
Build and prototype analysis pipelines iteratively to provide insights at scale. Develop comprehensive understanding of Google data structures and metrics, advocating for changes for product development and sales activity.
Make business recommendations with effective presentations of findings at multiple levels of stakeholders through visual displays of quantitative information.
Research and develop analyses and forecasting and optimization methods across ads quality, search quality, end-user behavioral modeling, and live experiments.
Manage a data science team. Interact cross-functionally with a wide variety of leaders and teams, and work closely with Engineers and Product Managers to identify opportunities for design and to assess improvements for Google products.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form."
Sr Data Scientist,"Edison, NJ 08837",Hackensack Meridian Health,None,"Description:
How have you impacted someone's life today? At Hackensack Meridian Health our teams are focused on changing the lives of our patients by providing the highest level of care each and every day. From our hospitals, rehab centers and occupational health teams to our long-term care centers and at-home care capabilities, our complete spectrum of services will allow you to apply your skills in multiple settings while building your career, all within New Jersey's premier healthcare system.
The Senior Data Scientist will be leading advanced analytic projects supporting Hackensack Meridian Health, using data to solve strategic, operational, and research problems. The Senior Data Scientist will wrangle large and complex data sets, and build machine learning models to aid Hackensack Meridian Health initiatives across all departments. The Senior Data Scientist will conduct appropriate analyses and present results in an innovative format and informative visualizations for a broad audience. The Senior Data Scientist employs investigative design, performs data collection and statistical analyses of data, interprets results, verifies data accuracy, and prepares final reports using a variety of software and tools. In addition, the Senior Data Scientists will participate in peer review and provide training on analytics and data science.

Responsibilties:
1. Responsible for the end-to-end creation and deployment of new analytic offerings that distill complex data into actionable and timely insights in support of HMH initiatives. 2. Co-develop efficient analytic pipelines that include re-usable components related to data acquisition, exploratory analyses, feature extraction, modeling, and interactive data storytelling that will serve as the foundation for a scalable approach to HMHÂ¿s analytic maturation. 3. Design, build, and extract large and complex data sets, including both structured and unstructured data, while thinking strategically about uses of data and how data use interacts with data design. 4. Apply quantitative methods to evaluate effectiveness of new initiatives and present findings to drive a data-informed improvement process. 5. Participate in all aspects of the project lifecycle from requirement gathering, hypothesis generation, data extraction and transformation, programming, testing, and implementation, to delivery and conclusion. 6. Train and validate machine learning models and algorithms to solve a diverse set of problems by incorporating up-to-date research findings to drive evidence-based practices. 7. Share ownership of advancing the departmentÂ¿s capabilities in technical and analytical areas and provide feedback to team members by participating in peer review. 8. Educate the organization on data science and analytics and provide consultation across the network.

Qualifications:
Education, Knowledge, Skills and Abilities Required: 1. Advanced degree (M.S. or Ph.D.) in quantitative fields (computer science, machine learning, applied statistics, physics, or a related quantitative discipline). 2. 7+ yearsÂ¿ experience in data scientist, software engineer with predictive modeling, or similar experience of solving real problems with data mining and machine learning techniques. 3. Strong expertise in building machine learning (supervised and unsupervised models) and recommendations systems, and knowledge in optimization, natural language processing, and deep learning. 4. Experience working with both structured and unstructured data and extracting features. 5. Hands-on experience with hyper-parameter optimization, model selection and validation. 6. Published in peer reviewed journals or contributed to open source project in a quantitative field. 7. Track record of building high quality data products and delivering analytical projects, including structuring and conducting analyses to generate business insights and recommendations. 8. Ability to work beyond familiar algorithms - to get out of oneÂ¿s comfort zone and earnestly seek to integrate the best solutions to business challenges. 9. Experience with visualization/BI tools and automated reporting tools preferred (SSRS, Crystal Reports, Tableau, Power BI etc.). Education, Knowledge, Skills and Abilities Preferred: 1. Knowledge or experience in healthcare and health delivery sciences highly preferred. 2. Ability to perform complex analyses for strategic and research projects, such as study design/sample size estimations and analysis of study results preferred. 3. Familiarity with programming and/or scripting languages (Python, C, C++, Java etc.) preferred. 4. Track record of delivering analytical solutions to poorly scoped problems preferred. Licenses and Certifications Required: Licenses and Certifications Preferred:"
Senior Data Analyst / Scientist,"New York, NY",CEDENT,None,"Senior Data Scientist in the Analytics Team for the digital transformation program within Wholesale Credit Technology. Senior Data Analyst will be responsible for Software developers design, code, test, debug, document programs as well as maintain corporate systems architecture. Employees work closely with business partners in defining requirements for system applications. Employees typically have in-depth knowledge of development tools and languages. Employees are expected to have in-depth global markets and credit product knowledge, and manage a high level of risk. Is clearly recognized as a content expert by peers. I
The scope of projects include Descriptive, Predictive and Prescriptive Analytics, as well asm NLP activities such as document classification, even detection and data extraction.
Cultivate the team and the infrastructure to support modeling and analyzing both structured and unstructured data for Wholesale Credit Business lines.
Develop value-added analytics and NLP solutions that support revenue generation, business insight, risk management, operational efficiency, regulatory compliance, loan pricing, pre and post-sale loan facility research.
These solutions must overcome issues of complex data (e.g., VLDB, multi-structured, ""big data"", etc.) as well as deployment of advanced techniques (e.g., machine learning, text mining, statistical analysis, etc.) to deliver insights.
Determine best practices in the areas of NLP, Data Science and Machine Learning.
Facilitate the use of these technologies within the non-retail loan business and loan system applications including Pricing and Credit and other fulfillment and underwriting activities in Wholesale Credit business processes.
Liaise with Global Banking and Markets and Enterprise Level teams to determine the best practices in the firm and contribute to improving proficiency in these areas for WCBT, and the firm more generally.
Work with the Robotics and Analytics Swat Team during project intake and present new technologies that relate to solutions for high ROI applications of analytics.
Manage projects and mentor other Data Scientists.


MINIMUM QUALIFICATIONS:
MS and/or Ph.D. degree in related field preferred or substantial equivalent experience.
Management experience a plus
Typically requires a minimum of 7-10+ years as a practitioner of machine learning in Financial Markets.
#CB"
Data Engineer,"New York, NY",Ribbon Health,None,"Data is a core part of our product. Our data pipelines today consist of thousands of datasets from hundreds of unique sources and continues to grow every day. This pipeline powers our machine learning models and API, which powers production workflows that affect real patients.

We’ve experienced rapid growth in data scale over the past few years and are looking for an experienced developer to build scalable systems that can support the next phase of our growth. We are looking for someone who can architect efficient and scalable systems, set data engineering standards for the engineering organization, and enjoys rolling up their sleeves and coding.
What we look for at Ribbon:
Passion and drive to simplify healthcare by building products that increase access to care and power every healthcare decision to be high-quality, cost-effective, and convenient
Commitment to Ribbon Health company values, working on an exceptional team, and building an exceptional company
Grit, hustle, desire, and a “get-it-done” attitude; strong comfort with a lean startup environment, where everyone is encouraged to participate in and contribute across all teams
What we’re looking for in this role:
You have experience designing and implementing data warehouses and ETL architecture in the cloud and are excited to leverage your experience to build from the ground up
You are very comfortable with SQL (Hive, Oracle, Vertica…etc.) and relational databases; Python experience would be a big plus but not required
You have a unique ability and passion for transforming large and complex datasets into information that is useful for real life decision making
You are able to break down ambiguous problems and propose clear data modeling designs
You have the ability to make thoughtful trade-offs between long-term scalability and moving quickly in the short-term
You care deeply about implementing best practices that ensure data integrity and reliability because you understand how our products meaningfully impact patients downstream
Helpful but not required: You have experience working with healthcare data (e.g. claims, directory, medical records)
Your day-to-day:
Architect and build our data warehouse: You will design and build a data warehouse that will serve as the foundation for our data pipelines and machine learning
Scale our machine learning efforts: You will build data infrastructure to enable our machine learning engineers to deploy existing models to our production data pipeline and expand their analytics efforts
Build a data extraction framework: You will design and improve upon our current system of record for ingesting data from hundreds of different sources
Build data pipelines: You will integrate many data sources into the Ribbon data pipeline. You will set the standards by which other engineers building data pipelines will follow
Build light-weight automation: You will develop systems and tools to configure, monitor, and orchestrate our data infrastructure
Develop data standards: You will develop Ribbon’s internal standards for data management and data governance"
Data Engineer,"New York, NY",Celonis SE,None,"Data Engineer
Are you ready for a new challenge?
Celonis is the leader in business transformation software, turning process insights into action with The Celonis Intelligent Business Cloud, built on the process mining technology it pioneered. For Global 2000 companies, transforming to an intelligent enterprise has become a key strategic priority. Celonis disrupted what had previously been a manual, time-consuming and expensive consulting-driven approach to jump-start and operationalize change in transformation initiatives. Companies around the world including Siemens, L’Oreal, Uber, 3M, Lufthansa and Vodafone rely on Celonis technology to guide action and drive change to business processes, resulting in millions of dollars saved and an improved experience for their customers. Headquartered in Munich, Germany and New York, New York, Celonis has grown 5,000% in 4 years and 300% in the past year. In 2019, Celonis reached a $2.5 billion valuation, after receiving a $290 million Series C funding round. Since opening its US headquarters in New York in September 2016 it has quickly added blue chip customers like Lockheed Martin, ExxonMobil, Honeywell, and Mars to its client roster. The US is the fastest growing region for Celonis and will soon exceed 50% of its total revenue. In addition to its offices in the UK, Netherlands, and Japan, Celonis is expanding US offices in New York, San Francisco, Raleigh, Ann Arbor, as well as Latin America.
We are growing our global analytics team! Our global analytics team uses our own software to generate a standard set of analytics for the whole company to use and dives into our own business processes to make our company more efficient and our processes superfluid.
As a data engineer in the global analytics team you lay the data foundation for both data driven decisions and initiatives to turn our own processes into extraordinary experiences. In this role, you build up data structures and identify the best strategy for the data collection to gather all relevant information.
This is an exciting journey to build the foundation of global analytics at Celonis, from analytics used for data-driven decision making to turning our own processes into extraordinary experiences.
Responsibilities:
Be part of an innovative team that drives our Celonis on Celonis initiative and uses our software to dive into our business processes to determine root causes, quantify potential, and establish and drive improvement initiatives that make our business more efficient
You set up and maintain data structures that will be the basis of the analyses and work together closely with the business analysts to generate the standard set of/canonical analytics that serve as a single source of truth for business performance measurement as well as data driven decision making
You are responsible for setting data dictionary and maintaining data governance on the created structure
You identify the best possible strategy for data collection, ensure the data quality, and work together with the stakeholders responsible for the data input to ensure we can correctly measure and track all necessary information
Collaborate with IT system experts to ensure the IT systems are set up correctly to gather all relevant information and support the most effective data structures
Requirements:
You have 5+ years of relevant work experience in data science and data modelling
You have worked with data from cloud software like Salesforce, Workday, or Zuora
You have a proven track record in using SQL and Python
You are a team player and are able to communicate data structural concepts and ideas to both technical and non-technical stakeholders
You have strong analytical skills and have an affinity with business concepts
You have a completed degree (MSc/BSc) in computer science
Celonis is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. Different makes us better."
Senior Data Engineer,"New York, NY",Vettery,None,"Vettery is changing the way people hire and get hired. We use machine learning and real-time data to match talented job-seekers with inspiring companies. Our goal is to enrich and automate the recruiting process, make hiring more rewarding for everyone, and create a happier and more accountable working world.
Since launching in 2015, we've made thousands of matches on our marketplace. We're currently working with over 80,000 job-seekers and 20,000 companies, from Fortune 500 giants to startups based out of co-working spaces. We've built powerful machine learning capabilities, and our matching algorithm is becoming more intelligent with each passing day. With an eye on the future, we're expanding our reach across major cities in the US, and around the globe.
Vettery engineers are building highly scalable distributed solutions to enable exponential customer and business growth, shaping our tech stack and business decisions with their input. Our Data Engineering team works closely with our Data Science team to productize their machine learning models and elevate our data infrastructure so that the platform can continue to scale. As a Senior Data Engineer, you will join this growing team and contribute to architectural decisions as well as the evolution of the tech stack.
Key responsibilities and expectations:
Design, develop and maintain end-to-end data pipelines across multiple data sources and systems of record
Develop and design data models, data structures and ETL jobs for data science consumption
Manage and maintain cloud based data and analytics platform
Productize data science models
Contribute to decision making around architecture and new technology
Mentor junior engineers
Work in a highly agile development environment and practice Agile/Scrum methodology
Participate in hackathons, team outings, lunches and other team building events
Candidate Qualifications:
Self-starter who can work in a highly demanding environment and maintains a positive attitude
4+ years of data engineering experience, including collaboration with data scientists and leading projects
Experience building ETL (Extract, Transform, Load) and data pipelines, ideally in multiple environments and with multiple methods
Strong experience with SQL, Python, and Spark is required; experience with big data pipelines (spark, hive, etc.) is a plus
Experience with writing consumable APIs is required; experience dealing with APIs for data access is a plus
Awareness of new and emerging Big Data technologies and trends
Cloud experience (AWS) is a plus
Experience with any of the following is a plus: EMR, docker containers, AWS Batch
Experience with Airflow is a plus
Experience with Kafka is a plus
Experience with in-memory caching (Redis or Memcache) is a plus
Experience with Platform Automation experience (CI/CD, data lake, data access layer) is a plus
Advanced degree in computer science or engineering is a plus
With the above said, we understand that no candidate is perfectly qualified for any job and believe that diversity of background and thought makes for better problem solving and creative thinking, which is why we're dedicated to adding new perspectives to the team. Even more important than your resume is a positive attitude, passion for the work, personal drive for growth, and the ability to thrive in a fluid and collaborative environment. We want you to learn new things in this role, and we encourage you to apply even if your experience doesn't align perfectly to what is listed here.
Vettery has five key values that are the foundation of our company culture, which every employee embodies:
Positivity - We're positive when things get difficult so we can stay motivated and lift each other up. We're very team focused in everything we do so contagious positive energy is extremely impactful.
Ownership - We take pride in our work and take on a lot of responsibility from day one. All of us have the ability to see how our work and performance impact the success of the business.
Grit - We love getting in the trenches and building from the ground up. Even though we've significantly grown since our tiny startup days, we still have that scrappy mentality and love that there's still a lot to accomplish.
Awareness - We're focused, strategic, and constantly learning from our experiences. Each of us knows what's expected of us as a corporate citizen and within our teams.
Collaboration - We learn from one another and are constantly working with each other, within and across teams. Every team has an impact on others and we take pride in clear lines of communication.
Why you'll love working at Vettery:
We love coming to work on Monday. It's easy to love the work you do when you see the positive impact it has, and helping someone find their dream job can change their life forever. We believe in our mission, love the work, and have fun doing it together. Plus, coming to work in our sunny Flatiron office is easy when there are so many things to look forward to: Flag Football games, Thursday Game Night, Cross-Team lunches, company happy hours, volunteer events, adorable pups, ping-pong, and your favorite snacks.
We know life is about more than just work. We have an open vacation policy so you can take the time you need to relax and rejuvenate, contribute to the cost of insurance coverage (health, vision, and dental), and offer a fully paid 12-week parental leave, 401k, commuter benefits, and gym membership discounts.
We invest in your development. A company is only as strong as its team, and we want to help strengthen every member of our team. We give everyone the opportunities and support they need to reach that next professional level through company-sponsored General Assembly classes and conferences, in-house training, a culture of continuous feedback, and the chance to run with projects.
We're consistently recognized for our culture. We're listed #5 on Fortune's 60 Best Companies to Work for in New York City, included in Fortune's Best Workplaces in Technology for 2020, and have been previously honored at Crain's Best Places to Work Awards and included in Inc Best Workplaces.
Equal Opportunity Employer/Veterans/Disabled
Vettery values the multitude of talents and perspectives that a diverse workforce brings. All qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or protected veteran status."
